Artist,Track,Album,Album_type,Stream,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Tempo_category,Duration_ms,Views,Likes,Comments,Licensed,official_video
Luis Fonsi,Échame La Culpa,VIDA,album,834445136.0,0.733,0.897,C,-3.652,0.0389,0.0391,0.117,0.649,96.006,Andante,173800.0,2245665554.0,10003280.0,335363.0,True,True
Luis Fonsi,Despacito - Remix,VIDA,album,1593687904.0,0.649,0.798,D,-4.346,0.178,0.226,0.0711,0.857,177.899,Presto,230413.0,27619020.0,388291.0,7956.0,False,False
Luis Fonsi,No Me Doy Por Vencido,Palabras Del Silencio (Edición Aniversario - Un Año Despues),album,182477094.0,0.31,0.663,D# / Eb,-6.075,0.101,0.443,0.609,0.407,172.768,Vivace,239400.0,273069738.0,1163847.0,31450.0,True,True
Luis Fonsi,Tanto,Aire (Versión Día),album,170723848.0,0.76,0.772,B,-4.529,0.059,0.42,0.111,0.604,143.942,Allegro,219760.0,178374500.0,1153714.0,14399.0,True,True
Luis Fonsi,Llegaste Tú,8,album,167842467.0,0.768,0.529,C# / Db,-6.758,0.0405,0.79,0.2,0.517,119.953,Moderato / Allegretto,221947.0,316186756.0,1072743.0,16849.0,True,True
Luis Fonsi,Party Animal,Party Animal,single,64240726.0,0.724,0.869,C,-3.922,0.046,0.0248,0.251,0.84,100.999,Andante,195813.0,42117248.0,327609.0,4659.0,True,True
Luis Fonsi,Imposible,VIDA,album,358554699.0,0.783,0.738,B,-4.078,0.0741,0.127,0.127,0.925,90.976,Andante,164533.0,462633673.0,1950711.0,37637.0,True,True
Backstreet Boys,I Want It That Way,Millennium,album,1080660101.0,0.689,0.694,F# / Gb,-5.83,0.027,0.257,0.148,0.482,99.039,Andante,213307.0,1188156305.0,6543984.0,262818.0,True,True
Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,This Is The End: Original Motion Picture Soundtrack,compilation,366359071.0,0.735,0.873,A# / Bb,-3.493,0.0402,0.025,0.265,0.586,108.021,Andante,224960.0,60132.0,1026.0,75.0,False,False
Backstreet Boys,As Long as You Love Me,Backstreet Boys,album,312369195.0,0.775,0.816,C,-5.534,0.0281,0.164,0.126,0.753,98.219,Andante,214333.0,441736021.0,2008434.0,60949.0,True,True
Backstreet Boys,Shape of My Heart,Black & Blue,album,271219035.0,0.575,0.786,A,-4.353,0.0296,0.252,0.159,0.518,96.102,Andante,230093.0,290442452.0,925273.0,40575.0,True,True
Backstreet Boys,Show Me the Meaning of Being Lonely,Millennium,album,142353784.0,0.63,0.625,F# / Gb,-5.088,0.0252,0.231,0.0765,0.683,167.998,Vivace,234960.0,261581087.0,1400337.0,54464.0,True,True
Backstreet Boys,Larger Than Life,Millennium,album,148105948.0,0.661,0.973,C,-2.994,0.037,0.11,0.617,0.75,108.037,Andante,232827.0,106314021.0,447551.0,19839.0,True,True
Backstreet Boys,Quit Playing Games (With My Heart),Backstreet Boys,album,195571417.0,0.8,0.875,B,-4.952,0.0338,0.0615,0.13,0.882,100.033,Andante,233533.0,162041553.0,607519.0,30094.0,True,True
Backstreet Boys,Drowning,The Hits--Chapter One,compilation,73559257.0,0.568,0.782,F# / Gb,-5.968,0.0396,0.0799,0.0985,0.481,141.942,Allegro,267227.0,186137254.0,665672.0,31965.0,True,True
Backstreet Boys,Incomplete,Never Gone,album,93302871.0,0.437,0.589,E,-4.834,0.0331,0.231,0.0768,0.165,133.631,Allegro,239587.0,172406065.0,755874.0,31652.0,True,True
Backstreet Boys,The Call,Black & Blue,album,65767068.0,0.696,0.874,A# / Bb,-3.318,0.0772,0.117,0.331,0.747,104.196,Andante,204800.0,30714084.0,171037.0,7935.0,True,True
Los Ángeles Azules,Nunca Es Suficiente,Esto Sí Es Cumbia,album,357792351.0,0.789,0.518,D,-5.417,0.0406,0.398,0.0891,0.78,94.001,Andante,266213.0,1733935225.0,4887678.0,174011.0,True,True
Los Ángeles Azules,Otra Noche,Cumbia Del Corazón,album,132727078.0,0.607,0.715,G# / Ab,-4.135,0.0397,0.378,0.0433,0.683,92.026,Andante,199267.0,185029795.0,989603.0,17142.0,True,True
Los Ángeles Azules,El Listón De Tu Pelo,Una Lluvia De Rosas,album,201495248.0,0.695,0.432,B,-8.195,0.0479,0.312,0.296,0.765,81.109,Andante,216107.0,3174205.0,9345.0,271.0,False,False
Los Ángeles Azules,17 Años,Una Lluvia De Rosas,album,115376119.0,0.738,0.483,C,-9.097,0.0526,0.467,0.086,0.774,90.941,Andante,181307.0,316477089.0,504971.0,17494.0,True,True
Los Ángeles Azules,Cómo Te Voy A Olvidar,20 Kilates,album,242462440.0,0.647,0.469,D,-7.63,0.0617,0.263,0.213,0.673,83.037,Andante,270893.0,246969992.0,1085966.0,27233.0,True,True
Los Ángeles Azules,Entrega De Amor,Entrega De Amor,album,62838119.0,0.654,0.545,D# / Eb,-7.322,0.0433,0.218,0.147,0.834,85.795,Andante,176560.0,41950374.0,141535.0,3063.0,True,True
Los Ángeles Azules,Mis Sentimientos,Cómo Te Voy A Olvidar ¡Edición De Súper Lujo!,album,171195492.0,0.749,0.7,C,-4.717,0.0314,0.223,0.0716,0.836,92.991,Andante,216987.0,1172425343.0,1943053.0,68936.0,True,True
Los Ángeles Azules,20 Rosas,Una Lluvia De Rosas,album,38212866.0,0.657,0.376,G,-8.117,0.0323,0.301,0.0563,0.792,86.372,Andante,194560.0,5208202.0,4011.0,278.0,False,False
Los Ángeles Azules,"Ni Contigo, Ni Sin Ti",Esto Sí Es Cumbia,album,94016204.0,0.581,0.52,E,-5.347,0.0298,0.383,0.322,0.643,79.565,Andante,251627.0,312285960.0,798584.0,19996.0,True,True
Zedd,The Middle,The Middle,single,1307438756.0,0.753,0.657,G,-3.061,0.0449,0.171,0.112,0.437,107.01,Andante,184732.0,124308681.0,1035021.0,27699.0,True,True
Zedd,Clarity,Clarity,album,474492270.0,0.509,0.781,G# / Ab,-3.48,0.072,0.0398,0.0749,0.176,128.0,Allegro,271427.0,338451229.0,2374522.0,100421.0,True,True
Zedd,Stay,Stay,single,1098764242.0,0.69,0.622,F,-5.025,0.0622,0.253,0.116,0.544,102.04,Andante,210091.0,111412141.0,1360501.0,25445.0,True,True
Zedd,Happy Now,Happy Now,single,478872097.0,0.503,0.741,E,-5.128,0.047,0.579,0.0712,0.458,88.335,Andante,207030.0,104102605.0,780044.0,12651.0,True,True
Zedd,Make You Say,Make You Say,single,25783460.0,0.687,0.61,G# / Ab,-4.713,0.0499,0.351,0.175,0.649,128.15,Allegro,206000.0,5106908.0,53850.0,1480.0,True,True
Zedd,Beautiful Now,True Colors,album,300184322.0,0.628,0.833,B,-4.126,0.0282,0.0079,0.074,0.56,128.003,Allegro,218293.0,211095129.0,1951726.0,45995.0,True,True
Zedd,Good Thing (with Kehlani),Good Thing (with Kehlani),single,230154632.0,0.693,0.564,C# / Db,-3.857,0.0378,0.399,0.0409,0.574,185.913,Presto,210901.0,75063724.0,1053756.0,15336.0,True,True
Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,Clarity (Deluxe),album,269003990.0,0.596,0.738,G# / Ab,-3.109,0.0411,0.109,0.0947,0.461,127.961,Allegro,217347.0,273920481.0,1785834.0,54611.0,True,True
Zedd,I Want You To Know,True Colors,album,307858215.0,0.58,0.846,A,-2.876,0.0573,0.00537,0.145,0.366,129.998,Allegro,240000.0,226223006.0,1818105.0,44986.0,True,True
Zedd,Follow,Sentio,album,32826252.0,0.588,0.78,B,-6.102,0.0432,0.0333,0.0728,0.201,127.085,Allegro,221220.0,5990981.0,99470.0,3095.0,True,True
Nat King Cole,The Christmas Song (Merry Christmas To You),The Christmas Song (Expanded Edition),album,387821531.0,0.319,0.21,C# / Db,-15.231,0.0341,0.92,0.138,0.209,78.696,Andante,192160.0,11435221.0,108929.0,1817.0,True,True
Nat King Cole,Deck The Halls,The Christmas Song (Expanded Edition),album,125925636.0,0.684,0.437,A,-10.522,0.0491,0.742,0.224,0.964,107.607,Andante,68760.0,642628.0,4872.0,54.0,True,True
Nat King Cole,Joy To The World,The Christmas Song (Expanded Edition),album,173192915.0,0.553,0.337,A# / Bb,-10.334,0.03,0.818,0.113,0.662,101.918,Andante,84987.0,314279.0,2313.0,54.0,True,True
Nat King Cole,L-O-V-E,L-O-V-E,album,141166124.0,0.425,0.373,E,-7.543,0.0801,0.686,0.077,0.663,78.231,Andante,155307.0,9272301.0,131134.0,2532.0,True,True
Nat King Cole,"Caroling, Caroling",The Christmas Song (Expanded Edition),album,47887840.0,0.308,0.381,F,-11.143,0.0302,0.763,0.0649,0.597,185.319,Presto,121987.0,365428.0,820.0,11.0,True,True
Nat King Cole,O Come All Ye Faithful,The Christmas Song (Expanded Edition),album,41625079.0,0.266,0.217,F,-11.745,0.0326,0.635,0.268,0.196,112.046,Moderato / Allegretto,141147.0,1604048.0,8193.0,98.0,True,True
Nat King Cole,Unforgettable,Unforgettable,album,99690708.0,0.349,0.182,F,-13.507,0.031,0.92,0.143,0.178,136.094,Allegro,191973.0,4893793.0,72960.0,2911.0,False,False
Nat King Cole,The Happiest Christmas Tree,The Christmas Song (Expanded Edition),album,62640798.0,0.499,0.456,C,-11.528,0.4,0.753,0.861,0.94,205.882,Prestissimo,103747.0,338556.0,2850.0,55.0,True,True
Nat King Cole,O Little Town Of Bethlehem,The Christmas Song (Expanded Edition),album,18283431.0,0.274,0.164,E,-15.755,0.0301,0.91,0.0961,0.236,81.332,Andante,139467.0,610403.0,2000.0,40.0,True,True
Nat King Cole,Smile,The Nat King Cole Story,album,80113684.0,0.226,0.136,F,-19.203,0.0327,0.862,0.302,0.263,79.37,Andante,173267.0,2800943.0,47782.0,2217.0,False,False
Armin van Buuren,Blah Blah Blah,Balance,album,431897723.0,0.612,0.963,F,-3.912,0.0531,0.00897,0.294,0.179,138.009,Allegro,183519.0,652118938.0,4918388.0,103056.0,True,True
Armin van Buuren,This Is What It Feels Like,Intense,album,257603194.0,0.551,0.833,G# / Ab,-5.217,0.03,0.0391,0.0632,0.145,129.885,Allegro,204360.0,124879737.0,737994.0,19780.0,True,True
Armin van Buuren,Easy To Love,Easy To Love,single,2733857.0,0.743,0.781,E,-5.29,0.0329,0.222,0.255,0.713,120.032,Moderato / Allegretto,151820.0,470537.0,6174.0,362.0,True,True
Armin van Buuren,Great Spirit,Great Spirit,single,136836262.0,0.592,0.911,A,-7.975,0.0659,0.00608,0.223,0.211,103.517,Andante,215773.0,168757517.0,1539357.0,25164.0,True,True
Armin van Buuren,Leave A Little Love,Leave A Little Love,single,86800487.0,0.671,0.855,G,-4.254,0.0375,0.00437,0.131,0.329,117.98,Moderato / Allegretto,187029.0,1918102.0,25243.0,821.0,True,True
Armin van Buuren,No Fun,"Feel Again, Pt. 1",album,45687362.0,0.731,0.904,A# / Bb,-4.774,0.0349,0.00861,0.0916,0.328,121.03,Allegro,130413.0,553816.0,5851.0,158.0,True,True
Armin van Buuren,One More Time,"Feel Again, Pt. 2",album,18025225.0,0.579,0.764,C,-5.55,0.0512,0.0995,0.273,0.289,126.162,Allegro,148095.0,1883499.0,43730.0,1267.0,True,True
Armin van Buuren,Love We Lost (with R3HAB),"Feel Again, Pt. 1",album,24846749.0,0.651,0.783,C,-6.162,0.0501,0.045,0.0628,0.311,119.995,Moderato / Allegretto,136000.0,789205.0,11258.0,330.0,True,True
Armin van Buuren,Repeat After Me,Repeat After Me,single,77788956.0,0.321,0.939,F# / Gb,-4.86,0.0616,0.00342,0.0905,0.179,131.933,Allegro,194261.0,1937779.0,44456.0,1545.0,True,True
Armin van Buuren,Come Around Again,"Feel Again, Pt. 1",album,21656243.0,0.589,0.912,A,-3.878,0.0766,0.0366,0.0752,0.426,123.946,Allegro,169108.0,12861703.0,93641.0,2044.0,True,True
Juicy J,"Shell Shocked (feat. Kill the Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""","Shell Shocked (feat. Kill the Noise & Madsonik) [From ""Teenage Mutant Ninja Turtles""]",single,154311299.0,0.596,0.815,F# / Gb,-5.668,0.0755,0.0111,0.174,0.459,165.015,Vivace,206567.0,192127507.0,1460371.0,37675.0,True,True
Juicy J,Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),Stay Trippy,album,133149904.0,0.871,0.743,D,-5.442,0.277,0.00212,0.141,0.576,130.977,Allegro,278827.0,89810792.0,558493.0,28835.0,True,True
Juicy J,Be Careful (feat. Finesse2Tymes),Crypto Business,album,1705262.0,0.91,0.726,B,-4.939,0.323,0.0527,0.0675,0.823,126.045,Allegro,178800.0,1377158.0,38660.0,1284.0,False,True
Juicy J,Smoke A Nigga (feat. Wiz Khalifa),Stay Trippy,album,90272124.0,0.825,0.636,E,-6.417,0.221,0.0574,0.249,0.147,150.009,Allegro,257827.0,18444696.0,170177.0,2640.0,False,False
Juicy J,"Black and Yellow (feat. Juicy J, Snoop Dogg & T-Pain) - G-Mix [G-Mix]",Rolling Papers (Deluxe 10 Year Anniversary Edition),album,38950074.0,0.697,0.827,G,-4.623,0.0683,0.0313,0.292,0.769,164.116,Vivace,275922.0,603013316.0,3192354.0,111859.0,False,True
Juicy J,RIP Young (feat. Project Pat & Juicy J) - Remix,The House Is Burning [homies begged],album,7701677.0,0.971,0.662,D,-6.261,0.0708,0.0497,0.0956,0.476,120.073,Moderato / Allegretto,180000.0,3398625.0,69423.0,1913.0,False,False
Juicy J,One of Those Nights (feat. The Weeknd),Stay Trippy (Deluxe),album,43193363.0,0.75,0.589,F,-6.934,0.0348,0.0315,0.0959,0.0812,130.029,Allegro,256027.0,57864731.0,391095.0,12936.0,True,True
Juicy J,Bounce It (feat. Wale & Trey Songz),Stay Trippy,album,94715552.0,0.785,0.572,B,-9.383,0.0859,0.00811,0.111,0.477,140.032,Allegro,260560.0,63921864.0,433752.0,9760.0,True,True
Juicy J,Hitta (feat. Juicy J),Shockwave,album,17323703.0,0.732,0.956,D,-2.775,0.0708,0.017,0.357,0.375,145.103,Allegro,170807.0,1898305.0,75174.0,2911.0,True,True
Juicy J,Freaky (feat. A$ap Rocky & $uicideboy$),Highly Intoxicated,album,3315734.0,0.933,0.698,C,-5.109,0.345,0.0745,0.248,0.653,141.052,Allegro,254187.0,15025919.0,206563.0,4843.0,True,True
Julieta Venegas,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),single,679108210.0,0.639,0.703,E,-6.33,0.0794,0.0889,0.0865,0.138,169.888,Vivace,207301.0,204264534.0,1936701.0,40031.0,True,True
Julieta Venegas,Me Voy,Limon Y Sal,album,195711218.0,0.575,0.679,D,-3.845,0.0278,0.0664,0.0956,0.601,107.878,Andante,187520.0,322686064.0,1530474.0,38571.0,True,True
Julieta Venegas,Limón y Sal,Limon Y Sal,album,185922245.0,0.634,0.649,B,-6.056,0.0255,0.138,0.288,0.491,111.03,Moderato / Allegretto,205413.0,156582589.0,802623.0,18296.0,True,True
Julieta Venegas,Eres para Mí (with Anita Tijoux),Limon Y Sal,album,120723371.0,0.8,0.685,F# / Gb,-5.841,0.0778,0.0701,0.278,0.899,96.986,Andante,192760.0,86290490.0,586417.0,14007.0,True,True
Julieta Venegas,Andar Conmigo,Si,album,174229619.0,0.77,0.585,C,-8.06,0.0285,0.3,0.116,0.912,116.994,Moderato / Allegretto,193373.0,3638542.0,20959.0,523.0,False,False
Julieta Venegas,Lento,Si,album,139670204.0,0.762,0.745,F,-7.426,0.0442,0.202,0.042,0.804,143.965,Allegro,239227.0,70980591.0,416355.0,12984.0,True,True
Julieta Venegas,Nada Fue Un Error - Live In Spain / 2005,Esta Mañana Y Otros Cuentos,album,91519970.0,0.61,0.948,A,-2.013,0.0912,0.0435,0.931,0.572,138.539,Allegro,225680.0,177612766.0,640707.0,16764.0,True,True
Julieta Venegas,Algo Está Cambiando,Si,album,37420538.0,0.64,0.6,E,-7.997,0.0359,0.0635,0.0925,0.365,87.008,Andante,240120.0,76974416.0,250488.0,7368.0,True,True
Julieta Venegas,El Presente (Unplugged) (En Vivo),Julieta Venegas - MTV Unplugged,album,25125706.0,0.564,0.749,B,-6.203,0.0406,0.0879,0.853,0.552,142.902,Allegro,220960.0,2988331.0,20438.0,67.0,True,True
Julieta Venegas,Mismo Amor,Tu Historia,album,9329066.0,0.883,0.674,A# / Bb,-4.036,0.0316,0.0184,0.0971,0.943,107.94,Andante,198559.0,1370042.0,26846.0,1558.0,True,True
Bruce Springsteen,Dancing In the Dark,Born In The U.S.A.,album,511961928.0,0.527,0.942,C# / Db,-5.64,0.0366,0.0115,0.188,0.495,148.723,Allegro,241307.0,297307102.0,1221890.0,54070.0,True,True
Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Santa Claus Is Comin' to Town (Live at C.W. Post College, Greenvale, NY - December 1975)",single,212134118.0,0.357,0.668,C,-8.444,0.0479,0.362,0.727,0.407,139.986,Allegro,267600.0,12857.0,64.0,5.0,False,False
Bruce Springsteen,I'm On Fire,Born In The U.S.A.,album,335395734.0,0.62,0.446,C# / Db,-14.451,0.0347,0.589,0.0727,0.868,88.591,Andante,155880.0,60539714.0,303800.0,14910.0,True,True
Bruce Springsteen,Born in the U.S.A.,Born In The U.S.A.,album,369288087.0,0.398,0.952,E,-6.042,0.061,0.000373,0.1,0.584,122.093,Allegro,278680.0,72369907.0,384077.0,22021.0,True,True
Bruce Springsteen,Born to Run,Born To Run,album,283696926.0,0.27,0.944,E,-4.199,0.0975,0.00501,0.116,0.606,146.347,Allegro,269920.0,54229930.0,168695.0,10205.0,True,True
Bruce Springsteen,Streets of Philadelphia - Single Edit,Greatest Hits,compilation,239663934.0,0.741,0.29,F,-13.251,0.0302,0.294,0.0924,0.443,93.699,Andante,195080.0,171514802.0,669935.0,25407.0,True,True
Bruce Springsteen,Glory Days,Born In The U.S.A.,album,158049565.0,0.574,0.96,A,-4.906,0.032,0.0457,0.121,0.978,117.486,Moderato / Allegretto,254733.0,51076065.0,196463.0,7714.0,True,True
Bruce Springsteen,Hungry Heart,The River,album,167452018.0,0.641,0.894,G# / Ab,-7.41,0.0273,0.0857,0.157,0.972,109.823,Moderato / Allegretto,199453.0,10081745.0,53276.0,1703.0,True,True
Bruce Springsteen,The River,The River,album,148958827.0,0.587,0.536,G,-11.248,0.0304,0.179,0.305,0.59,117.498,Moderato / Allegretto,301547.0,32283167.0,109719.0,4762.0,True,True
Bruce Springsteen,Secret Garden,Greatest Hits,compilation,69059523.0,0.52,0.329,C,-14.224,0.0266,0.576,0.12,0.118,86.857,Andante,266613.0,25696359.0,104022.0,4674.0,False,False
Wham!,Last Christmas,LAST CHRISTMAS,single,1138490572.0,0.735,0.478,D,-12.472,0.0293,0.189,0.355,0.947,107.682,Andante,262960.0,775896657.0,4102375.0,238248.0,True,True
Wham!,Wake Me Up Before You Go-Go,Make It Big,album,730604626.0,0.62,0.573,C,-11.893,0.0423,0.271,0.0607,0.897,81.548,Andante,231333.0,421844651.0,2127540.0,74888.0,True,True
Wham!,Everything She Wants,Make It Big,album,81173399.0,0.899,0.459,F# / Gb,-15.557,0.0366,0.322,0.165,0.962,115.09,Moderato / Allegretto,302693.0,81866389.0,405362.0,33017.0,True,True
Wham!,Club Tropicana,Fantastic,album,96143748.0,0.658,0.714,B,-9.247,0.0519,0.0294,0.651,0.806,117.283,Moderato / Allegretto,265600.0,986041.0,9738.0,445.0,True,True
Wham!,I'm Your Man,The Final,compilation,55345793.0,0.756,0.837,D,-6.943,0.051,0.297,0.0567,0.588,132.146,Allegro,243093.0,16778936.0,81404.0,5522.0,True,True
Wham!,Freedom,Make It Big,album,25970615.0,0.591,0.651,C,-12.882,0.0424,0.42,0.129,0.824,132.538,Allegro,302200.0,11619931.0,56290.0,3874.0,True,True
Wham!,The Edge of Heaven,Music From The Edge Of Heaven,album,27262626.0,0.493,0.665,A,-13.817,0.0424,0.117,0.159,0.877,152.644,Allegro,270800.0,12618253.0,64782.0,4703.0,True,True
Wham!,Last Christmas - Single Version,All-Star Christmas,compilation,3597930.0,0.804,0.497,D# / Eb,-10.547,0.0309,0.138,0.0732,0.841,105.76,Andante,286560.0,775896657.0,4102375.0,238248.0,True,True
Wham!,Last Christmas - Pudding Mix,LAST CHRISTMAS,single,12637949.0,0.735,0.501,D,-12.806,0.0348,0.286,0.0855,0.817,107.938,Andante,398467.0,77736029.0,424760.0,17558.0,True,True
Wham!,Young Guns (Go for It!),Fantastic,album,10267901.0,0.895,0.753,A,-9.222,0.0825,0.201,0.153,0.589,117.932,Moderato / Allegretto,236200.0,3138153.0,15985.0,839.0,True,True
José José,El Ultimo Adiós - Varios Artistas Version,El Ultimo Adiós,single,169769959.0,0.276,0.572,C# / Db,-7.818,0.0377,0.641,0.2,0.285,77.986,Andante,237467.0,764831.0,5730.0,472.0,False,False
José José,Vamos a Darnos Tiempo,Gracias,album,98315353.0,0.384,0.327,A# / Bb,-10.631,0.0357,0.823,0.164,0.175,147.667,Allegro,248640.0,75558357.0,158060.0,7788.0,False,False
José José,El Amar y el Querer,Reencuentro,album,125161820.0,0.416,0.369,A,-11.675,0.031,0.747,0.123,0.17,66.302,Adagio,234773.0,99543845.0,374589.0,13166.0,True,True
José José,Gavilán o Paloma,Reencuentro,album,106372938.0,0.537,0.454,C,-10.632,0.0315,0.566,0.583,0.378,125.619,Allegro,250200.0,129280.0,2060.0,143.0,False,False
José José,Almohada,15 Exitos De Oro,album,89206360.0,0.402,0.113,A,-19.971,0.044,0.928,0.233,0.125,74.0,Adagio,216907.0,98607992.0,249454.0,10587.0,False,False
José José,Lo Que No Fue No Será,15 Exitos De Oro,album,78826834.0,0.343,0.467,C,-12.589,0.0372,0.545,0.304,0.513,151.69,Allegro,213893.0,15645223.0,91947.0,0.0,False,False
José José,El Triste,15 Exitos De Oro,album,177816524.0,0.369,0.455,C,-12.672,0.0401,0.629,0.0456,0.546,109.902,Moderato / Allegretto,256200.0,130642479.0,604898.0,0.0,True,True
José José,Lo Dudo,Secretos,album,88351137.0,0.457,0.284,G,-14.212,0.0364,0.807,0.261,0.233,174.884,Vivace,219960.0,3833463.0,22276.0,0.0,False,False
José José,Si Me Dejas Ahora,Si Me Dejas Ahora,album,82551959.0,0.442,0.439,A,-9.877,0.0341,0.317,0.11,0.447,144.699,Allegro,272000.0,2320956.0,17185.0,0.0,False,False
Los Tigres Del Norte,El Ultimo Adiós - Varios Artistas Version,El Ultimo Adiós,single,169769959.0,0.276,0.572,C# / Db,-7.818,0.0377,0.641,0.2,0.285,77.986,Andante,237467.0,764831.0,5730.0,472.0,False,False
Los Tigres Del Norte,Ni Parientes Somos,Mi Buena Suerte,album,109145113.0,0.849,0.605,C,-5.705,0.0544,0.321,0.193,0.968,109.913,Moderato / Allegretto,158440.0,28112674.0,76374.0,1535.0,True,True
Los Tigres Del Norte,La Banda Del Carro Rojo,La Banda Del Carro Rojo,album,74157539.0,0.817,0.305,A,-10.975,0.07,0.523,0.0325,0.809,108.358,Andante,186720.0,2762451.0,22242.0,417.0,False,False
Los Tigres Del Norte,La Puerta Negra,Gracias America Sin Fronteras,album,123575732.0,0.698,0.54,E,-8.986,0.0331,0.315,0.288,0.969,108.101,Andante,203587.0,208571329.0,777429.0,14166.0,True,True
Los Tigres Del Norte,La Mesa Del Rincón,Los Dos Plebes,album,112947529.0,0.808,0.529,F,-10.719,0.0426,0.321,0.252,0.967,113.583,Moderato / Allegretto,203733.0,27710972.0,66249.0,1662.0,True,True
Los Tigres Del Norte,Contrabando Y Traición,Contrabando Y Traicion,album,65920282.0,0.829,0.332,C,-12.314,0.0556,0.358,0.15,0.88,109.608,Moderato / Allegretto,206293.0,845590.0,11225.0,347.0,False,False
Los Tigres Del Norte,Qué Tal Si Eres Tu,Realidades,album,102194952.0,0.618,0.844,D,-4.377,0.108,0.194,0.341,0.968,187.642,Presto,178973.0,7019.0,58.0,5.0,False,False
Los Tigres Del Norte,Pedro Y Pablo,Jaula De Oro,album,49122517.0,0.86,0.444,C,-9.294,0.151,0.454,0.0347,0.957,108.878,Andante,193107.0,41644609.0,120826.0,2233.0,True,True
